id,OKRSEK,OBEC,NAZEVOBCE,KRAJ,region_id,name,votes
563668-1,1,563668,Kořenov,5100,CZ-51,Liberecký kraj,309
563668-2,2,563668,Kořenov,5100,CZ-51,Liberecký kraj,290
563668-3,3,563668,Kořenov,5100,CZ-51,Liberecký kraj,203
563676-1,1,563676,Líšný,5100,CZ-51,Liberecký kraj,159
563684-1,1,563684,Loužnice,5100,CZ-51,Liberecký kraj,137
563692-1,1,563692,Lučany nad Nisou,5100,CZ-51,Liberecký kraj,868
563692-2,2,563692,Lučany nad Nisou,5100,CZ-51,Liberecký kraj,90
563692-3,3,563692,Lučany nad Nisou,5100,CZ-51,Liberecký kraj,94
563706-1,1,563706,Malá Skála,5100,CZ-51,Liberecký kraj,550
563706-2,2,563706,Malá Skála,5100,CZ-51,Liberecký kraj,110
563706-3,3,563706,Malá Skála,5100,CZ-51,Liberecký kraj,116
563714-1,1,563714,Maršovice,5100,CZ-51,Liberecký kraj,392
563722-1,1,563722,Černýšovice,3100,CZ-31,Jihočeský kraj,56
563731-1,1,563731,Nová Ves nad Nisou,5100,CZ-51,Liberecký kraj,482
563749-1,1,563749,Pěnčín,5100,CZ-51,Liberecký kraj,336
563749-2,2,563749,Pěnčín,5100,CZ-51,Liberecký kraj,156
563749-3,3,563749,Pěnčín,5100,CZ-51,Liberecký kraj,284
563749-4,4,563749,Pěnčín,5100,CZ-51,Liberecký kraj,347
563757-1,1,563757,Plavy,5100,CZ-51,Liberecký kraj,272
563757-2,2,563757,Plavy,5100,CZ-51,Liberecký kraj,313
563765-1,1,563765,Drahov,3100,CZ-31,Jihočeský kraj,105
563773-1,1,563773,Radčice,5100,CZ-51,Liberecký kraj,96
563781-1,1,563781,Rádlo,5100,CZ-51,Liberecký kraj,545
563790-1,1,563790,Rychnov u Jablonce nad Nisou,5100,CZ-51,Liberecký kraj,1566
563803-1,1,563803,Skuhrov,5100,CZ-51,Liberecký kraj,358
563811-1,1,563811,Smržovka,5100,CZ-51,Liberecký kraj,806
563811-2,2,563811,Smržovka,5100,CZ-51,Liberecký kraj,667
563811-3,3,563811,Smržovka,5100,CZ-51,Liberecký kraj,228
563811-4,4,563811,Smržovka,5100,CZ-51,Liberecký kraj,225
563820-1,1,563820,Tanvald,5100,CZ-51,Liberecký kraj,280
563820-2,2,563820,Tanvald,5100,CZ-51,Liberecký kraj,536
563820-3,3,563820,Tanvald,5100,CZ-51,Liberecký kraj,551
563820-4,4,563820,Tanvald,5100,CZ-51,Liberecký kraj,536
563820-5,5,563820,Tanvald,5100,CZ-51,Liberecký kraj,779
563820-6,6,563820,Tanvald,5100,CZ-51,Liberecký kraj,144
563820-7,7,563820,Tanvald,5100,CZ-51,Liberecký kraj,54
563838-1,1,563838,Velké Hamry,5100,CZ-51,Liberecký kraj,424
563838-2,2,563838,Velké Hamry,5100,CZ-51,Liberecký kraj,517
563838-3,3,563838,Velké Hamry,5100,CZ-51,Liberecký kraj,400
563846-1,1,563846,Vlastiboř,5100,CZ-51,Liberecký kraj,75
563854-1,1,563854,Zásada,5100,CZ-51,Liberecký kraj,538
563862-1,1,563862,Zlatá Olešnice,5100,CZ-51,Liberecký kraj,277
563862-2,2,563862,Zlatá Olešnice,5100,CZ-51,Liberecký kraj,21
563862-3,3,563862,Zlatá Olešnice,5100,CZ-51,Liberecký kraj,27
563871-1,1,563871,Železný Brod,5100,CZ-51,Liberecký kraj,468
563871-2,2,563871,Železný Brod,5100,CZ-51,Liberecký kraj,619
563871-3,3,563871,Železný Brod,5100,CZ-51,Liberecký kraj,679
563871-4,4,563871,Železný Brod,5100,CZ-51,Liberecký kraj,499
563871-5,5,563871,Železný Brod,5100,CZ-51,Liberecký kraj,204
563871-6,6,563871,Železný Brod,5100,CZ-51,Liberecký kraj,73
563871-7,7,563871,Železný Brod,5100,CZ-51,Liberecký kraj,172
563871-8,8,563871,Železný Brod,5100,CZ-51,Liberecký kraj,203
563871-9,9,563871,Železný Brod,5100,CZ-51,Liberecký kraj,210
563897-1,1,563897,Žíšov,3100,CZ-31,Jihočeský kraj,128
563901-1,1,563901,Bílá,5100,CZ-51,Liberecký kraj,181
563901-2,2,563901,Bílá,5100,CZ-51,Liberecký kraj,98
563901-3,3,563901,Bílá,5100,CZ-51,Liberecký kraj,167
563901-4,4,563901,Bílá,5100,CZ-51,Liberecký kraj,79
563919-1,1,563919,Bílý Kostel nad Nisou,5100,CZ-51,Liberecký kraj,601
563927-1,1,563927,Zadní Střítež,3100,CZ-31,Jihočeský kraj,19
563935-1,1,563935,Bulovka,5100,CZ-51,Liberecký kraj,310
563935-2,2,563935,Bulovka,5100,CZ-51,Liberecký kraj,124
563943-1,1,563943,Cetenov,5100,CZ-51,Liberecký kraj,58
563951-1,1,563951,Únice,3100,CZ-31,Jihočeský kraj,41
563960-1,1,563960,Český Dub,5100,CZ-51,Liberecký kraj,517
563960-2,2,563960,Český Dub,5100,CZ-51,Liberecký kraj,595
563960-3,3,563960,Český Dub,5100,CZ-51,Liberecký kraj,59
563960-4,4,563960,Český Dub,5100,CZ-51,Liberecký kraj,51
563960-5,5,563960,Český Dub,5100,CZ-51,Liberecký kraj,165
563960-6,6,563960,Český Dub,5100,CZ-51,Liberecký kraj,29
563978-1,1,563978,Kubova Huť,3100,CZ-31,Jihočeský kraj,84
563986-1,1,563986,Klenovice,3100,CZ-31,Jihočeský kraj,409
563994-1,1,563994,Dolní Řasnice,5100,CZ-51,Liberecký kraj,307
564028-1,1,564028,Frýdlant,5100,CZ-51,Liberecký kraj,535
564028-2,2,564028,Frýdlant,5100,CZ-51,Liberecký kraj,474
564028-3,3,564028,Frýdlant,5100,CZ-51,Liberecký kraj,683
564028-4,4,564028,Frýdlant,5100,CZ-51,Liberecký kraj,928
564028-5,5,564028,Frýdlant,5100,CZ-51,Liberecký kraj,513
564028-6,6,564028,Frýdlant,5100,CZ-51,Liberecký kraj,675
564036-1,1,564036,Habartice,5100,CZ-51,Liberecký kraj,246
564044-1,1,564044,Hejnice,5100,CZ-51,Liberecký kraj,478
564044-2,2,564044,Hejnice,5100,CZ-51,Liberecký kraj,471
564044-3,3,564044,Hejnice,5100,CZ-51,Liberecký kraj,305
564044-4,4,564044,Hejnice,5100,CZ-51,Liberecký kraj,171
564052-1,1,564052,Hlavice,5100,CZ-51,Liberecký kraj,138
564061-1,1,564061,Hodkovice nad Mohelkou,5100,CZ-51,Liberecký kraj,708
564061-2,2,564061,Hodkovice nad Mohelkou,5100,CZ-51,Liberecký kraj,836
564079-1,1,564079,Horní Řasnice,5100,CZ-51,Liberecký kraj,124
564087-1,1,564087,Poštovice,2100,CZ-20,Středočeský kraj,132
564095-1,1,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,775
564095-2,2,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,637
564095-3,3,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,640
564095-4,4,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,570
564095-5,5,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,558
564095-6,6,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,160
564095-7,7,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,136
564095-8,8,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,257
564095-9,9,564095,Hrádek nad Nisou,5100,CZ-51,Liberecký kraj,109
564109-1,1,564109,Chotyně,5100,CZ-51,Liberecký kraj,581
564117-1,1,564117,Chrastava,5100,CZ-51,Liberecký kraj,837
564117-2,2,564117,Chrastava,5100,CZ-51,Liberecký kraj,770
564117-3,3,564117,Chrastava,5100,CZ-51,Liberecký kraj,698
564117-4,4,564117,Chrastava,5100,CZ-51,Liberecký kraj,655
564117-5,5,564117,Chrastava,5100,CZ-51,Liberecký kraj,219
564125-1,1,564125,Plchov,2100,CZ-20,Středočeský kraj,136
564133-1,1,564133,Jindřichovice pod Smrkem,5100,CZ-51,Liberecký kraj,269
564141-1,1,564141,Kobyly,5100,CZ-51,Liberecký kraj,210
564150-1,1,564150,Libochovičky,2100,CZ-20,Středočeský kraj,36
564168-1,1,564168,Krásný Les,5100,CZ-51,Liberecký kraj,256
564176-1,1,564176,Kryštofovo Údolí,5100,CZ-51,Liberecký kraj,250
564184-1,1,564184,Křižany,5100,CZ-51,Liberecký kraj,311
564184-2,2,564184,Křižany,5100,CZ-51,Liberecký kraj,138
564192-1,1,564192,Páleč,2100,CZ-20,Středočeský kraj,118
564206-1,1,564206,Lázně Libverda,5100,CZ-51,Liberecký kraj,219
564214-1,1,564214,Počaply,2100,CZ-20,Středočeský kraj,58
564222-1,1,564222,Nestrašovice,2100,CZ-20,Středočeský kraj,46
564231-1,1,564231,Mníšek,5100,CZ-51,Liberecký kraj,922
564249-1,1,564249,Chrást,2100,CZ-20,Středočeský kraj,120
564257-1,1,564257,Horčápsko,2100,CZ-20,Středočeský kraj,66
564265-1,1,564265,Nové Město pod Smrkem,5100,CZ-51,Liberecký kraj,664
564265-2,2,564265,Nové Město pod Smrkem,5100,CZ-51,Liberecký kraj,571
564265-3,3,564265,Nové Město pod Smrkem,5100,CZ-51,Liberecký kraj,347
564265-4,4,564265,Nové Město pod Smrkem,5100,CZ-51,Liberecký kraj,99
564273-1,1,564273,Svojšice,2100,CZ-20,Středočeský kraj,64
564281-1,1,564281,Oldřichov v Hájích,5100,CZ-51,Liberecký kraj,434
564290-1,1,564290,Osečná,5100,CZ-51,Liberecký kraj,631
564303-1,1,564303,Pěnčín,5100,CZ-51,Liberecký kraj,450
564311-1,1,564311,Pertoltice,5100,CZ-51,Liberecký kraj,156
564320-1,1,564320,Zbenice,2100,CZ-20,Středočeský kraj,90
564338-1,1,564338,Županovice,2100,CZ-20,Středočeský kraj,47
564346-1,1,564346,Lazsko,2100,CZ-20,Středočeský kraj,127
564354-1,1,564354,Příšovice,5100,CZ-51,Liberecký kraj,720
564362-1,1,564362,Vrančice,2100,CZ-20,Středočeský kraj,100
564371-1,1,564371,Raspenava,5100,CZ-51,Liberecký kraj,651
564371-2,2,564371,Raspenava,5100,CZ-51,Liberecký kraj,437
564371-3,3,564371,Raspenava,5100,CZ-51,Liberecký kraj,318
564389-1,1,564389,Radětice,2100,CZ-20,Středočeský kraj,111
564397-1,1,564397,Rynoltice,5100,CZ-51,Liberecký kraj,328
564397-2,2,564397,Rynoltice,5100,CZ-51,Liberecký kraj,126
564401-1,1,564401,Soběslavice,5100,CZ-51,Liberecký kraj,94
564419-1,1,564419,Cetyně,2100,CZ-20,Středočeský kraj,109
564427-1,1,564427,Světlá pod Ještědem,5100,CZ-51,Liberecký kraj,610
564435-1,1,564435,Svijanský Újezd,5100,CZ-51,Liberecký kraj,276
564443-1,1,564443,Svijany,5100,CZ-51,Liberecký kraj,200
564451-1,1,564451,Sychrov,5100,CZ-51,Liberecký kraj,71
564451-2,2,564451,Sychrov,5100,CZ-51,Liberecký kraj,64
564460-1,1,564460,Šimonovice,5100,CZ-51,Liberecký kraj,845
564478-1,1,564478,Narysov,2100,CZ-20,Středočeský kraj,178
564486-1,1,564486,Podlesí,2100,CZ-20,Středočeský kraj,647
564494-1,1,564494,Višňová,5100,CZ-51,Liberecký kraj,96
564494-2,2,564494,Višňová,5100,CZ-51,Liberecký kraj,163
564494-3,3,564494,Višňová,5100,CZ-51,Liberecký kraj,95
564494-4,4,564494,Višňová,5100,CZ-51,Liberecký kraj,87
564494-5,5,564494,Višňová,5100,CZ-51,Liberecký kraj,274
564508-1,1,564508,Dubno,2100,CZ-20,Středočeský kraj,207
564516-1,1,564516,Vlastibořice,5100,CZ-51,Liberecký kraj,227
564524-1,1,564524,Nepomuk,2100,CZ-20,Středočeský kraj,137
564532-1,1,564532,Všelibice,5100,CZ-51,Liberecký kraj,285
564532-2,2,564532,Všelibice,5100,CZ-51,Liberecký kraj,42
564541-1,1,564541,Zdislava,5100,CZ-51,Liberecký kraj,151
564559-1,1,564559,Bohostice,2100,CZ-20,Středočeský kraj,126
564567-1,1,564567,Litoměřice,4200,CZ-42,Ústecký kraj,542
564567-2,2,564567,Litoměřice,4200,CZ-42,Ústecký kraj,609
564567-3,3,564567,Litoměřice,4200,CZ-42,Ústecký kraj,557
564567-4,4,564567,Litoměřice,4200,CZ-42,Ústecký kraj,401
564567-5,5,564567,Litoměřice,4200,CZ-42,Ústecký kraj,419
564567-6,6,564567,Litoměřice,4200,CZ-42,Ústecký kraj,377
564567-7,7,564567,Litoměřice,4200,CZ-42,Ústecký kraj,246
564567-8,8,564567,Litoměřice,4200,CZ-42,Ústecký kraj,412
564567-9,9,564567,Litoměřice,4200,CZ-42,Ústecký kraj,301
564567-10,10,564567,Litoměřice,4200,CZ-42,Ústecký kraj,314
564567-11,11,564567,Litoměřice,4200,CZ-42,Ústecký kraj,341
564567-12,12,564567,Litoměřice,4200,CZ-42,Ústecký kraj,362
564567-13,13,564567,Litoměřice,4200,CZ-42,Ústecký kraj,413
564567-14,14,564567,Litoměřice,4200,CZ-42,Ústecký kraj,408
564567-15,15,564567,Litoměřice,4200,CZ-42,Ústecký kraj,326
564567-16,16,564567,Litoměřice,4200,CZ-42,Ústecký kraj,339
564567-17,17,564567,Litoměřice,4200,CZ-42,Ústecký kraj,506
564567-18,18,564567,Litoměřice,4200,CZ-42,Ústecký kraj,344
564567-19,19,564567,Litoměřice,4200,CZ-42,Ústecký kraj,444
564567-20,20,564567,Litoměřice,4200,CZ-42,Ústecký kraj,380
564567-21,21,564567,Litoměřice,4200,CZ-42,Ústecký kraj,727
564567-22,22,564567,Litoměřice,4200,CZ-42,Ústecký kraj,523
564567-23,23,564567,Litoměřice,4200,CZ-42,Ústecký kraj,491
564567-24,24,564567,Litoměřice,4200,CZ-42,Ústecký kraj,541
564567-25,25,564567,Litoměřice,4200,CZ-42,Ústecký kraj,436
564567-26,26,564567,Litoměřice,4200,CZ-42,Ústecký kraj,411
564567-27,27,564567,Litoměřice,4200,CZ-42,Ústecký kraj,519
564567-28,28,564567,Litoměřice,4200,CZ-42,Ústecký kraj,472
564567-29,29,564567,Litoměřice,4200,CZ-42,Ústecký kraj,140
564567-30,30,564567,Litoměřice,4200,CZ-42,Ústecký kraj,44
564575-1,1,564575,Bechlín,4200,CZ-42,Ústecký kraj,431
564575-2,2,564575,Bechlín,4200,CZ-42,Ústecký kraj,306
564583-1,1,564583,Starosedlský Hrádek,2100,CZ-20,Středočeský kraj,87
564591-1,1,564591,Bohušovice nad Ohří,4200,CZ-42,Ústecký kraj,639
564591-2,2,564591,Bohušovice nad Ohří,4200,CZ-42,Ústecký kraj,473
564591-3,3,564591,Bohušovice nad Ohří,4200,CZ-42,Ústecký kraj,179
564605-1,1,564605,Hlubyně,2100,CZ-20,Středočeský kraj,83
564613-1,1,564613,Brňany,4200,CZ-42,Ústecký kraj,246
564621-1,1,564621,Brozany nad Ohří,4200,CZ-42,Ústecký kraj,656
564630-1,1,564630,Sedlice,2100,CZ-20,Středočeský kraj,115
564630-2,2,564630,Sedlice,2100,CZ-20,Středočeský kraj,58
564648-1,1,564648,Bříza,4200,CZ-42,Ústecký kraj,229
564656-1,1,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,718
564656-2,2,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,91
564656-3,3,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,56
564656-4,4,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,85
564656-5,5,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,91
564656-6,6,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,59
564656-7,7,564656,Budyně nad Ohří,4200,CZ-42,Ústecký kraj,53
564664-1,1,564664,Bukovany,2100,CZ-20,Středočeský kraj,63
564672-1,1,564672,Ctiněves,4200,CZ-42,Ústecký kraj,216
564681-1,1,564681,Drahobudice,2100,CZ-20,Středočeský kraj,126
564699-1,1,564699,Černiv,4200,CZ-42,Ústecký kraj,86
564702-1,1,564702,Masojedy,2100,CZ-20,Středočeský kraj,57
564711-1,1,564711,Čížkovice,4200,CZ-42,Ústecký kraj,761
564729-1,1,564729,Děčany,4200,CZ-42,Ústecký kraj,204
564737-1,1,564737,Dlažkovice,4200,CZ-42,Ústecký kraj,84
564745-1,1,564745,Dobříň,4200,CZ-42,Ústecký kraj,332
564753-1,1,564753,Doksany,4200,CZ-42,Ústecký kraj,261
564761-1,1,564761,Konojedy,2100,CZ-20,Středočeský kraj,139
564770-1,1,564770,Drahobuz,4200,CZ-42,Ústecký kraj,153
564788-1,1,564788,Prusice,2100,CZ-20,Středočeský kraj,48
564796-1,1,564796,Výžerky,2100,CZ-20,Středočeský kraj,82
564800-1,1,564800,Hradešín,2100,CZ-20,Středočeský kraj,270
564818-1,1,564818,Dušníky,4200,CZ-42,Ústecký kraj,204
564826-1,1,564826,Vrátkov,2100,CZ-20,Středočeský kraj,153
564834-1,1,564834,Evaň,4200,CZ-42,Ústecký kraj,185
564842-1,1,564842,Hlinná,4200,CZ-42,Ústecký kraj,185
564851-1,1,564851,Horní Beřkovice,4200,CZ-42,Ústecký kraj,641
564869-1,1,564869,Březí,2100,CZ-20,Středočeský kraj,339
564877-1,1,564877,Hoštka,4200,CZ-42,Ústecký kraj,894
564885-1,1,564885,Doubek,2100,CZ-20,Středočeský kraj,267
564893-1,1,564893,Hrobce,4200,CZ-42,Ústecký kraj,251
564893-2,2,564893,Hrobce,4200,CZ-42,Ústecký kraj,146
564907-1,1,564907,Nupaky,2100,CZ-20,Středočeský kraj,729
564915-1,1,564915,Herink,2100,CZ-20,Středočeský kraj,471
564923-1,1,564923,Chodouny,4200,CZ-42,Ústecký kraj,195
564923-2,2,564923,Chodouny,4200,CZ-42,Ústecký kraj,177
564931-1,1,564931,Chodovlice,4200,CZ-42,Ústecký kraj,89
564940-1,1,564940,Chotěšov,4200,CZ-42,Ústecký kraj,264
564958-1,1,564958,Chotiměř,4200,CZ-42,Ústecký kraj,175
564966-1,1,564966,Chotiněves,4200,CZ-42,Ústecký kraj,105
564974-1,1,564974,Káraný,2100,CZ-20,Středočeský kraj,464
564982-1,1,564982,Květnice,2100,CZ-20,Středočeský kraj,1033
564991-1,1,564991,Křenice,2100,CZ-20,Středočeský kraj,488
565008-1,1,565008,Dobročovice,2100,CZ-20,Středočeský kraj,184
565016-1,1,565016,Keblice,4200,CZ-42,Ústecký kraj,202
565024-1,1,565024,Klapý,4200,CZ-42,Ústecký kraj,287
565032-1,1,565032,Kleneč,4200,CZ-42,Ústecký kraj,335
565041-1,1,565041,Břežany,2100,CZ-20,Středočeský kraj,78
565059-1,1,565059,Kostomlaty pod Řípem,4200,CZ-42,Ústecký kraj,220
565067-1,1,565067,Krabčice,4200,CZ-42,Ústecký kraj,247
565067-2,2,565067,Krabčice,4200,CZ-42,Ústecký kraj,279
565075-1,1,565075,Křesín,4200,CZ-42,Ústecký kraj,176
565083-1,1,565083,Křešice,4200,CZ-42,Ústecký kraj,331
565083-2,2,565083,Křešice,4200,CZ-42,Ústecký kraj,56
565083-3,3,565083,Křešice,4200,CZ-42,Ústecký kraj,211
565083-4,4,565083,Křešice,4200,CZ-42,Ústecký kraj,175
565091-1,1,565091,Kyškovice,4200,CZ-42,Ústecký kraj,197
565105-1,1,565105,Levín,4200,CZ-42,Ústecký kraj,98
565113-1,1,565113,Lhotka nad Labem,4200,CZ-42,Ústecký kraj,193
565121-1,1,565121,Liběšice,4200,CZ-42,Ústecký kraj,609
565121-2,2,565121,Liběšice,4200,CZ-42,Ústecký kraj,182
565130-1,1,565130,Všesulov,2100,CZ-20,Středočeský kraj,54
565148-1,1,565148,Libkovice pod Řípem,4200,CZ-42,Ústecký kraj,266
565156-1,1,565156,Libochovany,4200,CZ-42,Ústecký kraj,349
565164-1,1,565164,Libochovice,4200,CZ-42,Ústecký kraj,457
565164-2,2,565164,Libochovice,4200,CZ-42,Ústecký kraj,490
565164-3,3,565164,Libochovice,4200,CZ-42,Ústecký kraj,536
565164-4,4,565164,Libochovice,4200,CZ-42,Ústecký kraj,220
565164-5,5,565164,Libochovice,4200,CZ-42,Ústecký kraj,104
565172-1,1,565172,Libotenice,4200,CZ-42,Ústecký kraj,254
565181-1,1,565181,Děkov,2100,CZ-20,Středočeský kraj,92
565199-1,1,565199,Kolešov,2100,CZ-20,Středočeský kraj,73
565202-1,1,565202,Hracholusky,2100,CZ-20,Středočeský kraj,57
565211-1,1,565211,Lovečkovice,4200,CZ-42,Ústecký kraj,362
565229-1,1,565229,Lovosice,4200,CZ-42,Ústecký kraj,483
565229-2,2,565229,Lovosice,4200,CZ-42,Ústecký kraj,449
565229-3,3,565229,Lovosice,4200,CZ-42,Ústecký kraj,463
565229-4,4,565229,Lovosice,4200,CZ-42,Ústecký kraj,592
565229-5,5,565229,Lovosice,4200,CZ-42,Ústecký kraj,349
565229-6,6,565229,Lovosice,4200,CZ-42,Ústecký kraj,545
565229-7,7,565229,Lovosice,4200,CZ-42,Ústecký kraj,302
565229-8,8,565229,Lovosice,4200,CZ-42,Ústecký kraj,277
565229-9,9,565229,Lovosice,4200,CZ-42,Ústecký kraj,481
565229-10,10,565229,Lovosice,4200,CZ-42,Ústecký kraj,201
565237-1,1,565237,Lukavec,4200,CZ-42,Ústecký kraj,204
565245-1,1,565245,Malé Žernoseky,4200,CZ-42,Ústecký kraj,423
565253-1,1,565253,Martiněves,4200,CZ-42,Ústecký kraj,185
565253-2,2,565253,Martiněves,4200,CZ-42,Ústecký kraj,155
565253-3,3,565253,Martiněves,4200,CZ-42,Ústecký kraj,134
565261-1,1,565261,Přílepy,2100,CZ-20,Středočeský kraj,118
565270-1,1,565270,Janov,2100,CZ-20,Středočeský kraj,101
565288-1,1,565288,Karlova Ves,2100,CZ-20,Středočeský kraj,82
565296-1,1,565296,Mlékojedy,4200,CZ-42,Ústecký kraj,114
565300-1,1,565300,Mnetěš,4200,CZ-42,Ústecký kraj,331
565318-1,1,565318,Mšené-lázně,4200,CZ-42,Ústecký kraj,647
565318-2,2,565318,Mšené-lázně,4200,CZ-42,Ústecký kraj,119
565318-3,3,565318,Mšené-lázně,4200,CZ-42,Ústecký kraj,70
565318-4,4,565318,Mšené-lázně,4200,CZ-42,Ústecký kraj,66
565318-5,5,565318,Mšené-lázně,4200,CZ-42,Ústecký kraj,118
565326-1,1,565326,Švihov,2100,CZ-20,Středočeský kraj,36
565334-1,1,565334,Hvozd,2100,CZ-20,Středočeský kraj,103
565342-1,1,565342,Nové Dvory,4200,CZ-42,Ústecký kraj,137
565342-2,2,565342,Nové Dvory,4200,CZ-42,Ústecký kraj,83
565351-1,1,565351,Krakov,2100,CZ-20,Středočeský kraj,78
565369-1,1,565369,Krakovec,2100,CZ-20,Středočeský kraj,41
565377-1,1,565377,Malinová,2100,CZ-20,Středočeský kraj,61
565385-1,1,565385,Kozojedy,2100,CZ-20,Středočeský kraj,55
565393-1,1,565393,Ploskovice,4200,CZ-42,Ústecký kraj,257
565407-1,1,565407,Smilovice,2100,CZ-20,Středočeský kraj,48
565415-1,1,565415,Podsedice,4200,CZ-42,Ústecký kraj,284
565415-2,2,565415,Podsedice,4200,CZ-42,Ústecký kraj,123
565423-1,1,565423,Bdín,2100,CZ-20,Středočeský kraj,43
565431-1,1,565431,Polepy,4200,CZ-42,Ústecký kraj,711
565440-1,1,565440,Kalivody,2100,CZ-20,Středočeský kraj,63
565458-1,1,565458,Prackovice nad Labem,4200,CZ-42,Ústecký kraj,216
565458-2,2,565458,Prackovice nad Labem,4200,CZ-42,Ústecký kraj,143
565466-1,1,565466,Milý,2100,CZ-20,Středočeský kraj,131
565474-1,1,565474,Přestavlky,4200,CZ-42,Ústecký kraj,155
565482-1,1,565482,Račice,4200,CZ-42,Ústecký kraj,231
565491-1,1,565491,Račiněves,4200,CZ-42,Ústecký kraj,332
565504-1,1,565504,Řeřichy,2100,CZ-20,Středočeský kraj,65
565512-1,1,565512,Václavy,2100,CZ-20,Středočeský kraj,42
565521-1,1,565521,Radovesice,4200,CZ-42,Ústecký kraj,282
565539-1,1,565539,Sovínky,2100,CZ-20,Středočeský kraj,184
565547-1,1,565547,Rochov,4200,CZ-42,Ústecký kraj,80
565555-1,1,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,433
565555-2,2,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,588
565555-3,3,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,393
565555-4,4,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,450
565555-5,5,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,483
565555-6,6,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,624
565555-7,7,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,416
565555-8,8,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,473
565555-9,9,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,554
565555-10,10,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,623
565555-11,11,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,491
565555-12,12,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,545
565555-13,13,565555,Roudnice nad Labem,4200,CZ-42,Ústecký kraj,645
565563-1,1,565563,Lipník,2100,CZ-20,Středočeský kraj,207
565571-1,1,565571,Vlkava,2100,CZ-20,Středočeský kraj,257
565580-1,1,565580,Plužná,2100,CZ-20,Středočeský kraj,143
565598-1,1,565598,Siřejovice,4200,CZ-42,Ústecký kraj,163
565601-1,1,565601,Slatina,4200,CZ-42,Ústecký kraj,160
565610-1,1,565610,Snědovice,4200,CZ-42,Ústecký kraj,216
565610-2,2,565610,Snědovice,4200,CZ-42,Ústecký kraj,180
565628-1,1,565628,Vinařice,2100,CZ-20,Středočeský kraj,159
565636-1,1,565636,Rohatsko,2100,CZ-20,Středočeský kraj,146
565644-1,1,565644,Mečeříž,2100,CZ-20,Středočeský kraj,302
565652-1,1,565652,Rabakov,2100,CZ-20,Středočeský kraj,42
565661-1,1,565661,Řitonice,2100,CZ-20,Středočeský kraj,55
565679-1,1,565679,Straškov-Vodochody,4200,CZ-42,Ústecký kraj,647
565695-1,1,565695,Sulejovice,4200,CZ-42,Ústecký kraj,405
565709-1,1,565709,Štětí,4200,CZ-42,Ústecký kraj,592
565709-2,2,565709,Štětí,4200,CZ-42,Ústecký kraj,588
565709-3,3,565709,Štětí,4200,CZ-42,Ústecký kraj,456
565709-4,4,565709,Štětí,4200,CZ-42,Ústecký kraj,622
565709-5,5,565709,Štětí,4200,CZ-42,Ústecký kraj,540
565709-6,6,565709,Štětí,4200,CZ-42,Ústecký kraj,501
565709-7,7,565709,Štětí,4200,CZ-42,Ústecký kraj,63
565709-8,8,565709,Štětí,4200,CZ-42,Ústecký kraj,100
565709-9,9,565709,Štětí,4200,CZ-42,Ústecký kraj,63
565709-10,10,565709,Štětí,4200,CZ-42,Ústecký kraj,152
565709-11,11,565709,Štětí,4200,CZ-42,Ústecký kraj,174
565709-12,12,565709,Štětí,4200,CZ-42,Ústecký kraj,120
565717-1,1,565717,Terezín,4200,CZ-42,Ústecký kraj,439
565717-2,2,565717,Terezín,4200,CZ-42,Ústecký kraj,372
565717-3,3,565717,Terezín,4200,CZ-42,Ústecký kraj,181
565717-4,4,565717,Terezín,4200,CZ-42,Ústecký kraj,320
565717-5,5,565717,Terezín,4200,CZ-42,Ústecký kraj,93
565725-1,1,565725,Veselice,2100,CZ-20,Středočeský kraj,80
565733-1,1,565733,Hrušov,2100,CZ-20,Středočeský kraj,128
565741-1,1,565741,Travčice,4200,CZ-42,Ústecký kraj,391
565750-1,1,565750,Bílá Hlína,2100,CZ-20,Středočeský kraj,69
